Acid_Halide,Alcohol,Ester,Halide_energy,Alcohol_energy,Ester_energy,Energy_difference,HX_energy
CCSc1ccc(C(=O)Br)cc1,[C-]#[N+]CCCO,[C-]#[N+]CCCOC(=O)c1ccc(SCC)cc1,-959.04279359377,-517.972416590405,-1352.9815698823,-0.831780789094609,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,OCF,CCSc1ccc(C(=O)OCF)cc1,-959.074879281365,-339.053389478306,-1173.75071229318,-0.4878646244821,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,OCCC1CCO1,CCSc1ccc(C(=O)OCCC2CCO2)cc1,-959.043424236908,-650.487609644904,-1485.42067996566,-0.755067174817057,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,C=C1CC1CCO,C=C1CC1CCOC(=O)c1ccc(SCC)cc1,-959.07469384349,-596.903307193538,-1431.88882698376,-0.77624703770239,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,CCCCCO,CCCCCOC(=O)c1ccc(SCC)cc1,-959.074880490912,-568.373998473741,-1403.19572286729,-0.61226499360653,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,OCC1COCO1,CCSc1ccc(C(=O)OCC2COCO2)cc1,-959.075238141458,-675.671832754913,-1510.57622213339,-0.694572327990556,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,CC=C[C@H](C)CO,CC=C[C@H](C)COC(=O)c1ccc(SCC)cc1,-959.043030958586,-625.832089545735,-1460.76713922164,-0.757439808288808,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,C=C(C#N)CCO,C=C(C#N)CCOC(=O)c1ccc(SCC)cc1,-959.07481906292,-576.427346754203,-1411.32667702533,-0.689932299173108,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,CCO,CCOC(=O)c1ccc(SCC)cc1,-959.07106086229,-310.055904104886,-1144.93273457336,-0.671190697150763,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,CN(CO)N=O,CCSc1ccc(C(=O)OCN(C)N=O)cc1,-959.043219907955,-577.73905865602,-1412.60116089557,-0.684303422565279,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,CC(CO)=NO,CCSc1ccc(C(=O)OCC(C)=NO)cc1,-959.069665585915,-570.915049014043,-1405.80089747835,-0.681603969360992,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,CC=C=NCCO,CC=C=NCCOC(=O)c1ccc(SCC)cc1,-959.074397519655,-604.604568870997,-1439.56530242545,-0.751757125765352,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,C=C(C)C=CCO,C=C(C)C=CCOC(=O)c1ccc(SCC)cc1,-959.04306960231,-597.255029127005,-1432.05652598991,-0.623848351565627,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,OCC=CC1CC1,CCSc1ccc(C(=O)OCC=CC2CC2)cc1,-959.075170026564,-597.264726232555,-1432.1878304851,-0.713355316945538,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,C=C=CC#CCO,C=C=CC#CCOC(=O)c1ccc(SCC)cc1,-959.070604192755,-539.340028568361,-1374.194554927,-0.649343256850273,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,C/C=C/C=C/CO,C/C=C/C=C/COC(=O)c1ccc(SCC)cc1,-959.070268864617,-597.329015188717,-1432.22894138235,-0.695078419984256,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,C#CC(O)c1ccccc1,C#CC(OC(=O)c1ccc(SCC)cc1)c1ccccc1,-959.069989500422,-743.32752228888,-1578.23506986472,-0.70297916638954,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,Cc1ccc(C)c(CO)c1,CCSc1ccc(C(=O)OCc2cc(C)ccc2C)cc1,-959.075140054079,-801.30102772836,-1636.23613604353,-0.725389352054052,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,Cc1ccccc1[C@@H](C)O,CCSc1ccc(C(=O)O[C@H](C)c2ccccc2C)cc1,-959.070520282978,-801.121360580621,-1636.13435358337,-0.80789381073788,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,C#C[C@@H](O)c1ccccc1,C#C[C@@H](OC(=O)c1ccc(SCC)cc1)c1ccccc1,-959.07055094051,-743.255949578661,-1578.17899072212,-0.717911293915051,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,Cc1cccc(CO)c1,CCSc1ccc(C(=O)OCc2cccc(C)c2)cc1,-959.070370916643,-715.024842470392,-1549.94311814465,-0.713325848578691,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,C=CC(O)c1ccccc1,C=CC(OC(=O)c1ccc(SCC)cc1)c1ccccc1,-959.043148531938,-772.229174153593,-1607.1786619479,-0.771760353336248,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,OC1Cc2cccc(F)c21,CCSc1ccc(C(=O)OC2Cc3cccc(F)c32)cc1,-959.074284507803,-801.544589918472,-1636.40061135711,-0.647158021806689,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,Cc1cccc([C@H](C)O)c1,CCSc1ccc(C(=O)O[C@@H](C)c2cccc(C)c2)cc1,-959.043243834856,-801.247385419598,-1636.20979230208,-0.784584138592038,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,CC1(O)Cc2ccccc21,CCSc1ccc(C(=O)OC2(C)Cc3ccccc32)cc1,-959.075034864797,-772.71576686855,-1607.61415284173,-0.68877219935456,-124.865421090968
CCSc1ccc(C(=O)Br)cc1,N#Cc1cccc(CO)c1,CCSc1ccc(C(=O)OCc2cccc(C#N)c2)cc1,-959.075238187908,-751.748386854777,-1586.68704753601,-0.728843584295348,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CC1=C(C)C1CO,COc1ccc(Cl)cc1C(=O)OCC1C(C)=C1C,-1005.37244598854,-596.554835332968,-1477.93210273947,-0.870242508925401,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,COC[C@@H](C)CO,COC[C@@H](C)COC(=O)c1cc(Cl)ccc1OC,-1005.43251780582,-678.734769095381,-1560.02973575228,-0.727869942044165,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C/C=C/[C@@H](C)CO,C/C=C/[C@@H](C)COC(=O)c1cc(Cl)ccc1OC,-1005.37236616361,-625.922052624884,-1507.15700815477,-0.72801045724583,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,N#CC12CC1(CO)C2,COc1ccc(Cl)cc1C(=O)OCC12CC1(C#N)C2,-1005.43250706442,-633.633083625803,-1514.93525055123,-0.735080951976173,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,NN1CC(CO)C1,COc1ccc(Cl)cc1C(=O)OCC1CN(N)C1,-1005.43248329828,-639.801982878292,-1521.05467394654,-0.68562886093909,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CC(=O)CCO,COc1ccc(Cl)cc1C(=O)OCCC(C)=O,-1005.43251332592,-564.744067443477,-1446.07428524985,-0.763125571415316,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C=CC(=C)CO,C=CC(=C)COC(=O)c1cc(Cl)ccc1OC,-1005.41029292099,-510.862180632176,-1392.26038044309,-0.853327980886448,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C=CC(F)CCO,C=CC(F)CCOC(=O)c1cc(Cl)ccc1OC,-1005.37243944012,-654.479875372916,-1535.80401625627,-0.817122534204998,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,OCC1CO1,COc1ccc(Cl)cc1C(=O)OCC1CO1,-1005.43254467498,-478.112689020922,-1359.4551828389,-0.775370233963031,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CC1O[C@@H]1CO,COc1ccc(Cl)cc1C(=O)OC[C@H]1OC1C,-1005.41032219088,-564.441184365831,-1445.72004523466,-0.733959768920926,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C=CC[C@H](C)CO,C=CC[C@H](C)COC(=O)c1cc(Cl)ccc1OC,-1005.43247487116,-625.701705158156,-1507.01774749801,-0.748988559662593,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C[C@]1(CCO)CO1,COc1ccc(Cl)cc1C(=O)OCC[C@@]1(C)CO1,-1005.37245357737,-650.568384687831,-1531.82119541756,-0.745778243326953,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,O=CC(Cl)CO,COc1ccc(Cl)cc1C(=O)OCC(Cl)C=O,-1005.37234728782,-588.129120994993,-1469.39398175227,-0.757934560421916,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CC[C@@H]1O[C@@H]1CO,CC[C@@H]1O[C@@H]1COC(=O)c1cc(Cl)ccc1OC,-1005.43247173779,-650.556982439937,-1531.85490423512,-0.730871148356599,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CC1=C(CO)CC1,COc1ccc(Cl)cc1C(=O)OCC1=C(C)CC1,-1005.43255526677,-597.548847843014,-1478.87294973815,-0.756967719333233,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CC=C=CC#CCO,CC=C=CC#CCOC(=O)c1cc(Cl)ccc1OC,-1005.43251924865,-625.568920813269,-1506.85415786258,-0.718138891634396,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,OCCN1CC1,COc1ccc(Cl)cc1C(=O)OCCN1CC1,-1005.37235551217,-547.017164935173,-1428.28312190738,-0.759022551012407,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,O=CCOCCO,COc1ccc(Cl)cc1C(=O)OCCOCC=O,-1005.43256918962,-674.724159836058,-1555.90132900381,-0.610021069099474,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C=CC(C=C)CO,C=CC(C=C)COC(=O)c1cc(Cl)ccc1OC,-1005.37232128439,-596.725333496956,-1478.07263833231,-0.840404641938178,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CN(C)CCCO,COc1ccc(Cl)cc1C(=O)OCCCN(C)C,-1005.43255446175,-661.524415371447,-1542.81350199811,-0.721953255884117,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C[C@H](Cl)CO,COc1ccc(Cl)cc1C(=O)OC[C@H](C)Cl,-1005.37239136343,-506.234152576766,-1387.45579199056,-0.714669141331243,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C#CC#CC=CCO,C#CC#CC=CCOC(=O)c1cc(Cl)ccc1OC,-1005.4325186331,-597.017561322741,-1478.30983074557,-0.725171880703059,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CC1(C)O[C@@H]1CO,COc1ccc(Cl)cc1C(=O)OC[C@H]1OC1(C)C,-1005.4102286309,-650.730194601921,-1531.94983912617,-0.674836984316443,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C[S@](=O)CCO,COc1ccc(Cl)cc1C(=O)OCC[S@](C)=O,-1005.43256434896,-594.518189748259,-1475.66438742552,-0.579054419267166,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,OCC(F)F,COc1ccc(Cl)cc1C(=O)OCC(F)F,-1005.37224707055,-539.880602704426,-1421.09837739876,-0.710948714749605,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CCC1(CO)CO1,CCC1(COC(=O)c2cc(Cl)ccc2OC)CO1,-1005.43257398168,-650.417248439394,-1531.78918590784,-0.804784577729109,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CSCCO,COc1ccc(Cl)cc1C(=O)OCCSC,-1005.41031139239,-484.155607047395,-1365.54023649577,-0.839739146957442,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C[N+](C)([O-])CCO,COc1ccc(Cl)cc1C(=O)OCC[N+](C)(C)[O-],-1005.37221650594,-684.016176876336,-1565.15553127935,-0.632558988036919,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CC=COCCO,CC=COCCOC(=O)c1cc(Cl)ccc1OC,-1005.43256957265,-650.120910315681,-1531.50406285482,-0.816004057459352,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C[C@H](F)CO,COc1ccc(Cl)cc1C(=O)OC[C@H](C)F,-1005.43254185969,-511.136642811077,-1392.32578125483,-0.622017675037412,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C#C/C(=C\C)CO,C#C/C(=C\C)COC(=O)c1cc(Cl)ccc1OC,-1005.41024078531,-568.329131269662,-1449.64733298956,-0.773382025557638,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CC(CO)CCl,COc1ccc(Cl)cc1C(=O)OCC(C)CCl,-1005.43255272923,-592.275722180059,-1473.55830136223,-0.715447543917051,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CO[C@H]1C[C@@H]1CO,COc1ccc(Cl)cc1C(=O)OC[C@H]1C[C@@H]1OC,-1005.4325537785,-650.244503534112,-1531.51766124264,-0.706025021002532,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CN(C)N=CCO,COc1ccc(Cl)cc1C(=O)OCC=NN(C)C,-1005.43253276912,-640.151149124349,-1521.40166731278,-0.683406510282182,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,OC[C@@H]1C[C@H]1Cl,COc1ccc(Cl)cc1C(=O)OC[C@@H]1C[C@H]1Cl,-1005.4325486116,-563.662371122641,-1445.01919315506,-0.789694511788241,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CC(=O)C#CCO,COc1ccc(Cl)cc1C(=O)OCC#CC(C)=O,-1005.43258383871,-593.277460696797,-1474.59415514204,-0.749531697499336,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CCC=C(F)CO,CCC=C(F)COC(=O)c1cc(Cl)ccc1OC,-1005.41028252768,-654.731588338788,-1536.01415511869,-0.737705343189361,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C#CC(CO)OC,C#CC(COC(=O)c1cc(Cl)ccc1OC)OC,-1005.43257155606,-620.822395018901,-1502.25221142766,-0.862665943671402,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,OC[C@H]1CC12CC2,COc1ccc(Cl)cc1C(=O)OC[C@H]1CC12CC2,-1005.43260286416,-597.20380533699,-1478.60138483894,-0.830397728760261,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C=NC(C#N)CO,C=NC(C#N)COC(=O)c1cc(Cl)ccc1OC,-1005.43255055849,-583.499383361999,-1464.79350756353,-0.726994734008684,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,COC(CO)OC,COc1ccc(Cl)cc1C(=O)OCC(OC)OC,-1005.43255283881,-702.808073106861,-1584.36334256245,-0.988137707752884,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CC(=CC#N)CO,COc1ccc(Cl)cc1C(=O)OCC(C)=CC#N,-1005.43252587193,-576.679348580042,-1457.96614567277,-0.719692311762586,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,COC1(CO)CC1,COc1ccc(Cl)cc1C(=O)OCC1(OC)CC1,-1005.41035800715,-650.187650284485,-1531.53765172448,-0.80506452381276,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C[C@H]1C[C@@H]1CCO,COc1ccc(Cl)cc1C(=O)OCC[C@H]1C[C@@H]1C,-1005.43251745302,-626.038459732166,-1507.30906232407,-0.703506229854554,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,[C-]#[N+]CCCO,[C-]#[N+]CCCOC(=O)c1cc(Cl)ccc1OC,-1005.37232516863,-518.013328517719,-1399.37126508863,-0.851032493254664,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,OCF,COc1ccc(Cl)cc1C(=O)OCF,-1005.41026177942,-339.053403658438,-1220.10219980901,-0.503955462112529,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,OCCC1CCO1,COc1ccc(Cl)cc1C(=O)OCCC1CCO1,-1005.41031427699,-650.507232166934,-1531.76760938804,-0.715484035083449,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C=C1CC1CCO,C=C1CC1CCOC(=O)c1cc(Cl)ccc1OC,-1005.41021852631,-596.964674830314,-1478.25498210986,-0.745509844210091,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CCCCCO,CCCCCOC(=O)c1cc(Cl)ccc1OC,-1005.43254027332,-568.346900904893,-1449.66441497878,-0.750394891539202,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,OCC1COCO1,COc1ccc(Cl)cc1C(=O)OCC1COCO1,-1005.37219287587,-675.671865775293,-1556.96838611493,-0.789748554742189,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CC=C[C@H](C)CO,CC=C[C@H](C)COC(=O)c1cc(Cl)ccc1OC,-1005.43251894407,-625.801052559851,-1507.10414724568,-0.73599683272694,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C=C(C#N)CCO,C=C(C#N)CCOC(=O)c1cc(Cl)ccc1OC,-1005.43255232497,-576.444778460404,-1457.70866284629,-0.696753151875839,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CCO,CCOC(=O)c1cc(Cl)ccc1OC,-1005.43252975062,-310.055899653455,-1191.31256574769,-0.689557434586817,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CN(CO)N=O,COc1ccc(Cl)cc1C(=O)OCN(C)N=O,-1005.43257775645,-577.80848993303,-1458.95668596394,-0.581039365434265,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CC(CO)=NO,COc1ccc(Cl)cc1C(=O)OCC(C)=NO,-1005.37233245061,-570.803067350023,-1452.01788865065,-0.707909940978169,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CC=C=NCCO,CC=C=NCCOC(=O)c1cc(Cl)ccc1OC,-1005.43257904224,-604.602072000618,-1485.83852183155,-0.669291879660321,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C=C(C)C=CCO,C=C(C)C=CCOC(=O)c1cc(Cl)ccc1OC,-1005.43257161639,-597.271058302871,-1478.5338898127,-0.695680984414565,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,OCC=CC1CC1,COc1ccc(Cl)cc1C(=O)OCC=CC1CC1,-1005.41028948123,-597.192948175324,-1478.56802282381,-0.830206258227321,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C=C=CC#CCO,C=C=CC#CCOC(=O)c1cc(Cl)ccc1OC,-1005.4325465358,-539.34044764309,-1420.59397354653,-0.686400458607139,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C/C=C/C=C/CO,C/C=C/C=C/COC(=O)c1cc(Cl)ccc1OC,-1005.43249788199,-597.303370464654,-1478.62480792232,-0.75436066665209,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C#CC(O)c1ccccc1,C#CC(OC(=O)c1cc(Cl)ccc1OC)c1ccccc1,-1005.41025782631,-743.254871300418,-1624.5848402235,-0.785132187732842,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,Cc1ccc(C)c(CO)c1,COc1ccc(Cl)cc1C(=O)OCc1cc(C)ccc1C,-1005.43253595424,-801.300376517813,-1682.60357721653,-0.736085835444172,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,Cc1ccccc1[C@@H](C)O,COc1ccc(Cl)cc1C(=O)O[C@H](C)c1ccccc1C,-1005.43252782886,-801.201944581486,-1682.49834955266,-0.729298233274847,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C#C[C@@H](O)c1ccccc1,C#C[C@@H](OC(=O)c1cc(Cl)ccc1OC)c1ccccc1,-1005.43251071344,-743.255877179578,-1624.58636813849,-0.763401336440282,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,Cc1cccc(CO)c1,COc1ccc(Cl)cc1C(=O)OCc1cccc(C)c1,-1005.41017246326,-714.939340827812,-1596.35992016753,-0.875827967433196,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,C=CC(O)c1ccccc1,C=CC(OC(=O)c1cc(Cl)ccc1OC)c1ccccc1,-1005.43255148741,-772.229060991154,-1653.53723453728,-0.741043149690952,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,OC1Cc2cccc(F)c21,COc1ccc(Cl)cc1C(=O)OC1Cc2cccc(F)c21,-1005.43256067463,-801.509195368841,-1682.79517425752,-0.718839305017326,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,Cc1cccc([C@H](C)O)c1,COc1ccc(Cl)cc1C(=O)O[C@@H](C)c1cccc(C)c1,-1005.37245367568,-801.268418827577,-1682.56107368407,-0.785622271776973,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,CC1(O)Cc2ccccc21,COc1ccc(Cl)cc1C(=O)OC1(C)Cc2ccccc21,-1005.43254358032,-772.715988135728,-1653.97745121288,-0.69434058779845,-124.865421090968
COc1ccc(Cl)cc1C(=O)Br,N#Cc1cccc(CO)c1,COc1ccc(Cl)cc1C(=O)OCc1cccc(C#N)c1,-1005.37251507703,-751.752992792093,-1633.05985246777,-0.799765689610197,-124.865421090968
O=C(Br)c1ccccc1Br,CC1=C(C)C1CO,CC1=C(C)C1COC(=O)c1ccccc1Br,-795.704803912534,-596.47453364019,-1268.35096640424,-1.03704994248469,-124.865421090968
O=C(Br)c1ccccc1Br,COC[C@@H](C)CO,COC[C@@H](C)COC(=O)c1ccccc1Br,-795.48041899761,-678.660563824081,-1350.52981797615,-1.25425624542285,-124.865421090968
O=C(Br)c1ccccc1Br,C/C=C/[C@@H](C)CO,C/C=C/[C@@H](C)COC(=O)c1ccccc1Br,-795.704800357175,-625.834221516587,-1297.49977850317,-0.826177720376265,-124.865421090968
O=C(Br)c1ccccc1Br,N#CC12CC1(CO)C2,N#CC12CC1(COC(=O)c1ccccc1Br)C2,-795.704811326389,-633.632923524299,-1305.3648046076,-0.892490847882485,-124.865421090968
O=C(Br)c1ccccc1Br,NN1CC(CO)C1,NN1CC(COC(=O)c2ccccc2Br)C1,-795.70481216665,-639.814637403775,-1311.54595205735,-0.891923577888605,-124.865421090968
O=C(Br)c1ccccc1Br,CC(=O)CCO,CC(=O)CCOC(=O)c1ccccc1Br,-795.704817055205,-564.765197285308,-1236.5084204195,-0.903827169958802,-124.865421090968
O=C(Br)c1ccccc1Br,C=CC(=C)CO,C=CC(=C)COC(=O)c1ccccc1Br,-795.480420986328,-510.962105279428,-1182.62243100071,-1.04532582591709,-124.865421090968
O=C(Br)c1ccccc1Br,C=CC(F)CCO,C=CC(F)CCOC(=O)c1ccccc1Br,-795.480424275969,-654.516028540868,-1326.13731650704,-1.00628478117068,-124.865421090968
O=C(Br)c1ccccc1Br,OCC1CO1,O=C(OCC1CO1)c1ccccc1Br,-795.704813820586,-478.129968761228,-1149.71640142402,-0.7470399331756,-124.865421090968
O=C(Br)c1ccccc1Br,CC1O[C@@H]1CO,CC1O[C@@H]1COC(=O)c1ccccc1Br,-795.704794797342,-564.358145772991,-1236.07991823923,-0.882398759869233,-124.865421090968
O=C(Br)c1ccccc1Br,C=CC[C@H](C)CO,C=CC[C@H](C)COC(=O)c1ccccc1Br,-795.480424964635,-625.677607970926,-1297.44479112451,-1.15217927991348,-124.865421090968
O=C(Br)c1ccccc1Br,C[C@]1(CCO)CO1,C[C@]1(CCOC(=O)c2ccccc2Br)CO1,-795.704812368667,-650.579561897701,-1322.30296097084,-0.884007795443679,-124.865421090968
O=C(Br)c1ccccc1Br,O=CC(Cl)CO,O=CC(Cl)COC(=O)c1ccccc1Br,-795.70481187625,-588.147233858512,-1259.793334324,-0.806709680206453,-124.865421090968
O=C(Br)c1ccccc1Br,CC[C@@H]1O[C@@H]1CO,CC[C@@H]1O[C@@H]1COC(=O)c1ccccc1Br,-795.704811315096,-650.545587954203,-1322.19080712392,-0.805828945590136,-124.865421090968
O=C(Br)c1ccccc1Br,CC1=C(CO)CC1,CC1=C(COC(=O)c2ccccc2Br)CC1,-795.480430068595,-597.483787194026,-1269.27385903769,-1.17506286604153,-124.865421090968
O=C(Br)c1ccccc1Br,CC=C=CC#CCO,CC=C=CC#CCOC(=O)c1ccccc1Br,-795.480423214915,-625.56660926166,-1297.21175792501,-1.03014653940438,-124.865421090968
O=C(Br)c1ccccc1Br,OCCN1CC1,O=C(OCCN1CC1)c1ccccc1Br,-795.704804518777,-547.017257583783,-1218.69096145536,-0.83432044376633,-124.865421090968
O=C(Br)c1ccccc1Br,O=CCOCCO,O=CCOCCOC(=O)c1ccccc1Br,-795.704802374764,-674.595143291846,-1346.33860931308,-0.904084737442133,-124.865421090968
O=C(Br)c1ccccc1Br,C=CC(C=C)CO,C=CC(C=C)COC(=O)c1ccccc1Br,-795.480419609676,-596.811557405332,-1268.5368769268,-1.11032100275573,-124.865421090968
O=C(Br)c1ccccc1Br,CN(C)CCCO,CN(C)CCCOC(=O)c1ccccc1Br,-795.480426750873,-661.509899783855,-1333.26009547278,-1.13519002901928,-124.865421090968
O=C(Br)c1ccccc1Br,C[C@H](Cl)CO,C[C@H](Cl)COC(=O)c1ccccc1Br,-795.704811764846,-506.273661594037,-1177.89553589339,-0.782483625477553,-124.865421090968
O=C(Br)c1ccccc1Br,C#CC#CC=CCO,C#CC#CC=CCOC(=O)c1ccccc1Br,-795.704796825625,-597.017275799082,-1268.72712134895,-0.870469815210726,-124.865421090968
O=C(Br)c1ccccc1Br,CC1(C)O[C@@H]1CO,CC1(C)O[C@@H]1COC(=O)c1ccccc1Br,-795.704811958864,-650.675910396066,-1322.35413909629,-0.838837832332558,-124.865421090968
O=C(Br)c1ccccc1Br,C[S@](=O)CCO,C[S@](=O)CCOC(=O)c1ccccc1Br,-795.480423670842,-594.37141302992,-1266.06790024927,-1.08148463947198,-124.865421090968
O=C(Br)c1ccccc1Br,OCC(F)F,O=C(OCC(F)F)c1ccccc1Br,-795.480428332399,-539.966005719672,-1211.51399160722,-0.932978646113682,-124.865421090968
O=C(Br)c1ccccc1Br,CCC1(CO)CO1,CCC1(COC(=O)c2ccccc2Br)CO1,-795.704815347254,-650.379050100219,-1322.13197916073,-0.913534804224881,-124.865421090968
O=C(Br)c1ccccc1Br,CSCCO,CSCCOC(=O)c1ccccc1Br,-795.704808435749,-484.055792435013,-1155.81752275379,-0.922342973996265,-124.865421090968
O=C(Br)c1ccccc1Br,C[N+](C)([O-])CCO,C[N+](C)([O-])CCOC(=O)c1ccccc1Br,-795.480421313573,-684.264313901788,-1355.77566554989,-0.89635142549578,-124.865421090968
O=C(Br)c1ccccc1Br,CC=COCCO,CC=COCCOC(=O)c1ccccc1Br,-795.48042723129,-650.198817465022,-1321.94638826155,-1.13256465620961,-124.865421090968
O=C(Br)c1ccccc1Br,C[C@H](F)CO,C[C@H](F)COC(=O)c1ccccc1Br,-795.704814770237,-511.181528383312,-1182.71672328358,-0.695801221001261,-124.865421090968
O=C(Br)c1ccccc1Br,C#C/C(=C\C)CO,C#C/C(=C\C)COC(=O)c1ccccc1Br,-795.70481482904,-568.369657827783,-1240.03497885224,-0.825927286388122,-124.865421090968
O=C(Br)c1ccccc1Br,CC(CO)CCl,CC(CCl)COC(=O)c1ccccc1Br,-795.480426160766,-592.239109507009,-1263.9688370812,-1.11472250439539,-124.865421090968
O=C(Br)c1ccccc1Br,CO[C@H]1C[C@@H]1CO,CO[C@H]1C[C@@H]1COC(=O)c1ccccc1Br,-795.480428566308,-650.221319069368,-1321.92134527009,-1.08501872538666,-124.865421090968
O=C(Br)c1ccccc1Br,CN(C)N=CCO,CN(C)N=CCOC(=O)c1ccccc1Br,-795.704815218599,-640.151444228624,-1311.88129958338,-0.890461227129279,-124.865421090968
O=C(Br)c1ccccc1Br,OC[C@@H]1C[C@H]1Cl,O=C(OC[C@@H]1C[C@H]1Cl)c1ccccc1Br,-795.704801465876,-563.741979591288,-1235.44186060075,-0.860500634555777,-124.865421090968
O=C(Br)c1ccccc1Br,CC(=O)C#CCO,CC(=O)C#CCOC(=O)c1ccccc1Br,-795.704808946317,-593.363074185955,-1264.97748555391,-0.775023512603042,-124.865421090968
